customer_ref,application_id,application_hour,application_day_of_week,account_open_year,preferred_contact,referral_code,account_status_code,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow,state,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index,loan_type,loan_amount,loan_term,interest_rate,loan_purpose,loan_to_value_ratio,origination_channel,loan_officer_id,marketing_campaign,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index
106544,633090,20,0,2017,Email,REF0000,Active3,9,2,1,1,42,41600.0,4.4,Full-time,High School,Married,3,3466.67,803.05,3711.63,1.302,1.3023115384615387,1.071,0.312,20592.0,20592.0,45408.0,4514.68,54176.16,15.173076923076923,651792.0,-1048.01,GA,4.5,58000.0,1250.0,104.0,96.0,Mortgage,631200.0,360,5.82,Refinance,0.937,Online,1001,B,705,11,8.5,102.0,66000.0,1.0,1,1,0,0,0.326
106545,637335,15,4,2015,Phone,REF0000,A01,14,3,1,0,60,75100.0,3.0,Full-time,Some College,Single,3,6258.33,2077.96,680.87,0.441,0.44082503328894806,0.109,0.305,40046.5,40046.5,91253.5,2758.83,33105.96,0.2796271637816245,61046.5,3499.5,IN,4.0,55000.0,1430.0,93.0,66.0,Personal,21000.0,36,10.33,Home Improvement,0.0,Online,1036,K,784,9,4.4,52.800000000000004,131300.0,0.0,1,1,0,0,0.323
106546,610127,0,5,2012,Email,REF0000,Active1,7,3,1,0,39,33700.0,3.2,Full-time,Bachelor,Single,1,2808.33,768.01,417.0,0.422,0.42196201780415427,0.148,0.251,17795.9,17795.9,53104.1,1185.01,14220.119999999999,0.4124629080118694,31695.9,1623.3233333333335,CA,5.2,75000.0,1950.0,158.0,111.0,Credit Card,13900.0,0,15.95,Revolving Credit,0.0,Online,1048,U,743,8,10.2,122.39999999999999,70900.0,0.0,8,8,0,0,0.345
106547,550276,12,5,2011,Email,REF0000,Active3,9,2,0,1,35,68100.0,7.1,Self-employed,Some College,Single,2,5675.0,1103.61,135.0,0.218,0.21825726872246695,0.024,0.149,29308.3,29308.3,167391.7,1238.61,14863.32,0.06607929515418502,33808.3,4436.39,NY,5.0,72000.0,1750.0,134.0,108.0,Credit Card,4500.0,0,16.52,Revolving Credit,0.0,Online,1005,F,756,3,15.9,190.8,196700.0,0.0,1,1,0,0,0.224
106548,576131,8,5,2016,Phone,REF0000,Active2,8,1,1,1,39,49600.0,3.4,Full-time,Graduate,Single,2,4133.33,560.76,105.72,0.161,0.1612451612903226,0.026,0.241,38174.4,38174.4,120225.6,666.48,7997.76,0.046370967741935484,40474.4,3466.85,FL,4.6,55000.0,1100.0,116.0,92.0,Personal,2300.0,24,9.61,Debt Consolidation,0.0,Broker,1084,K,761,14,11.3,135.60000000000002,158400.0,0.0,2,2,0,0,0.333
106549,557399,21,2,2012,Phone,REF0000,Active,7,1,1,1,39,116700.0,4.6,Self-employed,Bachelor,Married,3,9725.0,3886.92,396.0,0.44,0.4404030848329049,0.041,0.532,77406.0,77406.0,68094.0,4282.92,51395.04,0.11311053984575835,90606.0,5442.08,CA,5.2,75000.0,1790.0,157.0,124.0,Credit Card,13200.0,0,18.04,Revolving Credit,0.0,Branch,1048,Q,737,8,19.6,235.20000000000002,145500.0,0.0,0,0,0,0,0.331
106550,642608,4,3,2016,Phone,REF0000,Active2,7,2,0,1,43,41100.0,4.9,Full-time,Bachelor,Married,2,3425.0,1107.93,900.27,0.586,0.5863357664233577,0.263,0.154,5744.2,5744.2,31555.8,2008.2,24098.4,3.725060827250608,158844.2,1416.8,NJ,4.8,82000.0,2150.0,119.0,107.0,Mortgage,153100.0,360,5.82,Home Purchase,0.694,Branch,1014,T,727,12,2.7,32.400000000000006,37300.0,0.0,1,1,0,0,0.299
106551,548622,10,6,2014,Email,REF0000,A01,4,2,1,1,29,30400.0,5.9,Full-time,High School,Married,1,2533.33,721.54,2111.44,1.118,1.1182815789473683,0.833,0.618,50243.4,50243.4,31056.6,2832.98,33995.76,11.069078947368421,386743.4,-299.65,FL,5.1,55000.0,1120.0,116.0,95.0,Mortgage,336500.0,360,6.43,Refinance,0.864,Online,1079,D,661,4,0.4,4.800000000000001,81300.0,0.0,1,1,0,0,0.072
106552,561518,8,6,2018,Phone,REF0000,A01,7,0,1,0,33,29900.0,2.7,Full-time,High School,Single,0,2491.67,731.61,191.37,0.37,0.37042675585284285,0.077,0.183,6697.8,6697.8,29902.2,922.98,11075.76,0.18729096989966554,12297.8,1568.69,NJ,5.3,82000.0,1720.0,137.0,110.0,Personal,5600.0,36,13.99,Debt Consolidation,0.0,Direct Mail,1016,C,616,16,15.0,180.0,36600.0,0.0,1,1,0,0,0.443
106553,640832,5,3,2011,Email,REF0000,Active1,7,4,0,1,44,106600.0,7.0,Full-time,Advanced,Married,3,8883.33,2065.26,1368.79,0.387,0.38657223264540336,0.154,0.457,146468.5,146468.5,174031.5,3434.05,41208.600000000006,2.050656660412758,365068.5,5449.28,OH,4.7,56000.0,1290.0,94.0,77.0,Mortgage,218600.0,360,6.41,Home Purchase,0.929,Broker,1043,M,750,16,14.4,172.8,320500.0,0.0,4,4,0,0,0.451
106554,639405,7,1,2010,Email,REF0000,Active,7,1,1,1,33,87900.0,8.4,Full-time,Bachelor,Married,2,7325.0,758.0,211.48,0.132,0.13235221843003414,0.029,0.371,39140.5,39140.5,66359.5,969.48,11633.76,0.09556313993174062,47540.5,6355.52,GA,4.0,58000.0,1290.0,106.0,88.0,Personal,8400.0,48,9.61,Medical,0.0,Branch,996,D,766,13,10.1,121.19999999999999,105500.0,0.0,1,1,1,0,0.369
106555,582212,11,6,2015,Email,REF0000,Active2,4,3,1,1,27,46400.0,6.3,Full-time,Bachelor,Married,0,3867.0,461.64,357.43,0.212,0.21182844827586206,0.092,0.127,11303.0,11303.0,77697.0,819.07,9828.84,0.23275862068965517,22103.0,3047.5966666666664,MI,5.5,57000.0,1220.0,94.0,74.0,Personal,10800.0,36,11.75,Debt Consolidation,0.0,Branch,1081,W,671,11,9.0,108.0,89000.0,0.0,2,2,0,0,0.298
106556,562337,19,4,2020,Email,REF8820,Active1,8,2,1,1,48,20000.0,10.3,Part-time,Some College,Married,0,1666.67,547.52,2015.32,1.538,1.537704,1.209,0.253,9664.6,9664.6,28535.4,2562.84,30754.08,18.045,370564.6,-896.17,OH,5.2,56000.0,1250.0,90.0,73.0,Mortgage,360900.0,360,5.35,Home Purchase,0.746,Online,1044,O,710,8,9.0,108.0,38200.0,0.0,1,1,0,0,0.263
106557,603351,16,3,2022,Email,REF0000,Active,10,3,1,0,43,56200.0,9.4,Full-time,Graduate,Married,3,4683.33,1539.32,732.32,0.485,0.48504768683274024,0.156,0.522,86130.0,86130.0,78870.0,2271.64,27259.68,0.27580071174377224,101630.0,2411.69,NJ,5.7,82000.0,2270.0,132.0,115.0,Personal,15500.0,24,12.37,Medical,0.0,Broker,1011,E,710,14,13.3,159.60000000000002,165000.0,0.0,0,0,0,0,0.424
106558,562503,5,6,2022,Phone,REF0000,Active2,14,2,1,0,42,39200.0,3.6,Full-time,High School,Married,1,3266.67,836.23,826.17,0.509,0.5088979591836735,0.253,0.714,31130.4,31130.4,12469.6,1662.4,19948.800000000003,0.44387755102040816,48530.4,1604.2666666666664,FL,4.8,55000.0,1460.0,121.0,98.0,Personal,17400.0,24,12.87,Medical,0.0,Online,1085,Q,675,3,5.8,69.6,43600.0,0.0,0,0,0,0,0.117
106559,587850,10,6,2015,Email,REF0000,Active3,7,2,0,1,30,47400.0,8.3,Full-time,Graduate,Married,2,3950.0,530.29,2064.67,0.657,0.6569518987341773,0.523,0.257,28038.7,28038.7,81061.3,2594.96,31139.52,7.529535864978903,384938.7,1355.04,CA,6.0,75000.0,1750.0,164.0,127.0,Mortgage,356900.0,360,5.67,Refinance,0.619,Branch,1049,A,713,12,12.0,144.0,109100.0,0.0,3,3,0,0,0.281
106560,599039,7,0,2021,Email,REF0000,Active,4,5,1,0,34,35200.0,1.2,Full-time,High School,Married,1,2933.33,946.29,1526.69,0.843,0.8430613636363636,0.52,0.41,18860.0,18860.0,27140.0,2472.98,29675.760000000002,6.8977272727272725,261660.0,460.35,CA,5.6,75000.0,1890.0,162.0,131.0,Mortgage,242800.0,360,6.45,Refinance,0.704,Direct Mail,1044,H,706,9,7.0,84.0,46000.0,0.0,1,1,0,0,0.212
106561,631510,15,1,2011,Phone,REF0000,Active,4,3,1,1,25,89700.0,5.9,Self-employed,High School,Married,0,7475.0,2059.77,2505.47,0.611,0.6107344481605351,0.335,0.319,71966.4,71966.4,153633.6,4565.24,54782.88,4.1438127090301,443666.4,2909.76,PA,4.1,61000.0,1150.0,92.0,75.0,Mortgage,371700.0,360,7.13,Home Purchase,0.846,Branch,1011,I,674,10,7.0,84.0,225600.0,0.0,1,1,0,0,0.365
106562,551590,19,5,2011,Email,REF0000,Active3,12,3,0,1,47,22400.0,5.2,Full-time,Some College,Married,1,1866.67,715.0,1328.25,1.095,1.0945982142857142,0.712,0.789,42684.9,42684.9,11415.1,2043.25,24519.0,1.2455357142857142,70584.9,-176.58333333333326,OH,4.6,56000.0,1380.0,86.0,80.0,Personal,27900.0,24,13.14,Home Improvement,0.0,Branch,1038,L,729,4,17.8,213.60000000000002,54100.0,0.0,2,2,0,0,0.308
106563,616138,0,0,2012,Phone,REF0000,Active1,7,3,1,1,41,115700.0,6.0,Full-time,Some College,Married,3,9641.67,3781.95,1508.05,0.549,0.5486603284356094,0.156,0.221,70145.4,70145.4,247254.6,5290.0,63480.0,2.0535868625756266,307745.4,4351.67,MA,5.1,81000.0,1690.0,147.0,122.0,Mortgage,237600.0,360,6.54,Refinance,0.775,Direct Mail,1094,O,718,15,1.3,15.600000000000001,317400.0,0.0,1,1,0,0,0.3
106564,640849,17,0,2015,Email,REF0000,Active2,15,5,1,1,51,48400.0,10.9,Full-time,Graduate,Divorced,4,4033.33,1426.2,467.32,0.469,0.4694677685950413,0.116,0.641,85958.1,85958.1,48141.9,1893.52,22722.239999999998,1.725206611570248,169458.1,2139.81,CA,4.8,75000.0,1670.0,152.0,126.0,Mortgage,83500.0,360,5.37,Home Purchase,0.706,Branch,1044,H,760,8,20.6,247.20000000000002,134100.0,0.0,1,1,0,0,0.48
106565,608109,0,1,2020,Email,REF0000,Active,14,2,0,0,50,20000.0,10.3,Full-time,Bachelor,Married,2,1666.67,409.76,71.16,0.289,0.288552,0.043,0.177,3787.8,3787.8,17612.2,480.91999999999996,5771.039999999999,0.14,6587.8,1185.75,NY,5.2,72000.0,1580.0,147.0,115.0,Personal,2800.0,48,10.11,Medical,0.0,Online,999,T,678,21,6.4,76.80000000000001,21400.0,0.0,2,2,0,0,0.4
106566,644641,10,0,2019,Email,REF0000,A01,13,4,1,0,47,60500.0,2.2,Full-time,Graduate,Married,0,5041.67,666.5,177.6,0.167,0.16742479338842975,0.035,0.391,17829.6,17829.6,27770.4,844.1,10129.2,0.14049586776859505,26329.6,4197.566666666667,CA,5.6,75000.0,1770.0,172.0,134.0,Personal,8500.0,60,9.28,Debt Consolidation,0.0,Branch,1044,Q,756,4,5.3,63.599999999999994,45600.0,0.0,0,0,0,0,0.153
106567,628169,3,6,2011,Email,REF0000,Active1,4,4,1,1,21,20000.0,3.3,Full-time,High School,Single,0,1667.0,515.78,411.0,0.556,0.556068,0.247,0.735,19183.5,19183.5,6916.5,926.78,11121.36,0.685,32883.5,739.8866666666668,NY,4.8,72000.0,1580.0,147.0,105.0,Credit Card,13700.0,0,18.29,Revolving Credit,0.0,Branch,1000,B,671,4,3.0,36.0,26100.0,0.0,1,1,0,0,0.256
106568,550204,14,3,2011,Phone,REF0000,A01,10,3,1,1,42,52300.0,7.1,Full-time,Bachelor,Married,5,4358.0,1310.72,375.0,0.387,0.386780879541109,0.086,0.67,78256.0,78256.0,38544.0,1685.72,20228.64,0.2390057361376673,90756.0,2672.61,MO,4.6,55000.0,1280.0,89.0,76.0,Credit Card,12500.0,0,16.41,Revolving Credit,0.0,Branch,1055,J,710,7,14.0,168.0,116800.0,0.0,5,5,0,1,0.322
106569,618663,1,6,2011,Phone,REF0000,Active3,13,2,1,1,32,26200.0,4.4,Full-time,Graduate,Married,1,2183.33,373.83,708.21,0.496,0.49559083969465645,0.324,0.731,36038.3,36038.3,13261.699999999997,1082.04,12984.48,0.583969465648855,51338.3,1101.2933333333335,CA,6.0,75000.0,1760.0,160.0,126.0,Personal,15300.0,24,10.31,Major Purchase,0.0,Online,1045,E,719,6,7.3,87.6,49300.0,0.0,3,3,0,0,0.235
106570,640449,16,2,2022,Phone,REF3009,Active2,5,3,1,0,45,31600.0,3.9,Part-time,Some College,Married,5,2633.33,847.0,356.36,0.457,0.4569721518987342,0.135,0.421,22102.5,22102.5,30397.5,1203.3600000000001,14440.320000000002,0.5158227848101266,38402.5,1429.97,TX,4.4,61000.0,1410.0,102.0,97.0,Personal,16300.0,60,11.24,Home Improvement,0.0,Online,1004,B,693,7,9.5,114.0,52500.0,0.0,1,1,0,0,0.183
106571,639868,2,1,2010,Phone,REF0000,Active3,1,5,0,0,33,29000.0,4.1,Full-time,High School,Single,1,2416.67,878.07,2409.12,1.36,1.360216551724138,0.997,0.778,43256.8,43256.8,12343.2,3287.19,39446.28,12.913793103448276,417756.8,-870.52,PA,4.4,61000.0,1430.0,95.0,80.0,Mortgage,374500.0,360,6.67,Home Purchase,0.826,Online,1010,Q,680,12,13.8,165.60000000000002,55600.0,0.0,0,0,0,0,0.288
106572,613130,21,6,2011,Phone,REF0000,A01,3,2,1,1,21,20000.0,3.8,Full-time,Some College,Single,0,1666.67,422.1,285.0,0.424,0.42425999999999997,0.171,0.584,30251.2,30251.2,21548.8,707.1,8485.2,0.475,39751.2,959.57,FL,5.0,55000.0,1180.0,107.0,84.0,Credit Card,9500.0,0,20.37,Revolving Credit,0.0,Online,1080,T,634,13,3.0,36.0,51800.0,0.0,3,3,0,0,0.272
106573,587398,10,1,2018,Email,REF0000,Active2,4,1,1,1,37,66800.0,9.4,Self-employed,Graduate,Single,0,5566.67,1443.4,3427.19,0.875,0.8749562874251496,0.616,0.226,9785.8,9785.8,33514.2,4870.59,58447.08,5.976047904191617,408985.8,696.08,MA,4.4,81000.0,2150.0,139.0,118.0,Mortgage,399200.0,180,6.27,Refinance,0.894,Online,1098,Q,719,11,14.3,171.60000000000002,43300.0,0.0,4,4,0,0,0.327
106574,620662,15,1,2012,Email,REF0000,A01,6,2,1,1,30,20000.0,7.4,Full-time,Some College,Married,0,1666.67,372.31,1945.41,1.391,1.390632,1.167,0.802,24942.2,24942.2,6157.8,2317.7200000000003,27812.640000000003,13.63,297542.2,-651.05,VA,3.9,74000.0,2000.0,128.0,101.0,Mortgage,272600.0,360,7.71,Home Purchase,0.925,Broker,1081,Y,669,1,9.9,118.80000000000001,31100.0,0.0,1,1,0,0,0.113
106575,568794,7,5,2010,Email,REF0000,A01,5,2,1,1,19,20000.0,1.1,Unknown,Some College,Single,0,1666.67,181.82,333.0,0.309,0.30889199999999994,0.2,0.628,35796.0,35796.0,21204.0,514.82,6177.839999999999,0.555,46896.0,1151.85,OH,4.1,56000.0,1160.0,89.0,66.0,Credit Card,11100.0,0,20.03,Revolving Credit,0.0,Broker,1041,A,675,7,1.0,12.0,57000.0,0.0,1,1,0,0,0.186
106576,573827,12,3,2013,Email,REF4719,Active,12,3,1,1,58,38700.0,4.6,Full-time,Some College,Married,1,3225.0,878.36,399.0,0.396,0.3960806201550388,0.124,0.438,33156.6,33156.6,42543.4,1277.36,15328.320000000002,0.34366925064599485,46456.6,1947.64,FL,5.0,55000.0,1130.0,115.0,82.0,Unknown,13300.0,0,16.69,Revolving Credit,0.0,Online,1081,L,740,10,9.4,112.80000000000001,75700.0,0.0,2,2,0,0,0.315
106577,630165,21,6,2010,Phone,REF0000,Active2,4,3,0,1,24,62400.0,7.0,Full-time,Bachelor,Single,1,5200.0,2023.38,1886.9,0.752,0.7519769230769231,0.363,0.407,29059.8,29059.8,42340.2,3910.28,46923.36,3.105769230769231,222859.8,1289.7199999999998,MI,5.3,57000.0,1480.0,90.0,78.0,Mortgage,193800.0,180,8.31,Home Purchase,0.87,Online,1076,S,648,5,4.7,56.400000000000006,71400.0,0.0,0,0,0,0,0.247
106578,585377,11,4,2010,Mail,REF0000,A01,7,3,1,1,28,25100.0,4.0,Part-time,Bachelor,Single,0,2091.67,740.0,645.1,0.662,0.662199203187251,0.308,0.551,17962.6,17962.6,14637.4,1385.1,16621.199999999997,0.7689243027888446,37262.6,706.57,TX,4.5,61000.0,1760.0,104.0,90.0,Personal,19300.0,36,12.44,Debt Consolidation,0.0,Broker,1000,E,680,2,3.4,40.8,32600.0,0.0,1,1,0,0,0.147
106579,549172,18,6,2010,Mail,REF0000,Active3,13,2,1,0,39,20000.0,2.8,Full-time,High School,Married,1,1666.67,181.25,222.0,0.242,0.24195,0.133,0.187,7106.0,7106.0,30894.0,403.25,4839.0,0.37,14506.0,1263.4166666666667,NY,4.9,72000.0,1350.0,144.0,106.0,Credit Card,7400.0,0,16.86,Revolving Credit,0.0,Online,999,R,706,7,8.0,96.0,38000.0,0.0,3,3,0,0,0.343
106580,573727,7,6,2019,Email,REF5313,A01,14,3,0,1,62,85300.0,4.7,Full-time,Graduate,Married,1,7108.33,1773.88,1779.6,0.5,0.49990339976553344,0.25,0.245,20041.0,20041.0,61759.0,3553.48,42641.76,2.8147713950762014,260141.0,3554.85,WI,4.0,60000.0,1390.0,101.0,94.0,Mortgage,240100.0,180,4.03,Home Purchase,0.729,Branch,1096,C,790,16,0.8,9.600000000000001,81800.0,0.0,1,1,0,0,0.387
106581,631589,3,2,2019,Phone,REF0000,Active3,12,1,1,0,48,27100.0,5.9,Full-time,Some College,Married,3,2258.33,147.43,213.0,0.16,0.1596,0.094,0.482,26269.0,26269.0,28231.0,360.43,4325.16,0.26199261992619927,33369.0,1897.9,TN,3.9,53000.0,1300.0,111.0,89.0,Credit Card,7100.0,0,18.59,Revolving Credit,0.0,Branch,1070,T,733,9,1.3,15.600000000000001,54500.0,0.0,0,0,0,0,0.216
106582,551510,10,4,2017,Email,REF0000,Active3,5,4,1,1,29,132800.0,5.2,Full-time,High School,Single,0,11067.0,2139.35,544.11,0.242,0.24248132530120484,0.049,0.277,24736.1,24736.1,64563.9,2683.46,32201.52,0.1852409638554217,49336.1,8383.206666666665,MI,5.5,57000.0,1510.0,92.0,77.0,Personal,24600.0,60,11.75,Medical,0.0,Broker,1077,M,761,4,10.5,126.0,89300.0,0.0,2,2,1,0,0.246
106583,571306,6,6,2010,Phone,REF0000,Active3,4,2,0,0,24,57100.0,5.2,Full-time,Graduate,Married,1,4758.0,1109.39,288.0,0.294,0.2936721541155867,0.061,0.591,64478.1,64478.1,44621.9,1397.39,16768.68,0.1681260945709282,74078.1,3360.9433333333327,IL,5.4,65000.0,1400.0,99.0,85.0,Credit Card,9600.0,0,17.16,Revolving Credit,0.0,Branch,1068,W,757,2,6.0,72.0,109100.0,0.0,0,0,0,0,0.09
106584,638699,17,0,2023,Email,REF0000,A01,14,0,1,0,44,35300.0,1.1,Full-time,High School,Married,3,2941.67,608.26,682.16,0.439,0.43866968838526915,0.232,0.433,46157.8,46157.8,60442.2,1290.42,15485.04,3.0991501416430594,155557.8,1651.2466666666664,TX,4.1,61000.0,1530.0,117.0,89.0,Mortgage,109400.0,360,6.37,Home Purchase,0.85,Branch,998,D,701,6,12.8,153.60000000000002,106600.0,0.0,1,1,0,0,0.379
106585,547055,0,2,2022,Email,REF0000,Active2,5,0,1,1,21,23200.0,3.3,Full-time,Graduate,Single,0,1933.33,652.84,848.26,0.776,0.7764310344827586,0.439,0.476,13232.8,13232.8,14567.2,1501.1,18013.199999999997,4.857758620689655,125932.8,432.23333333333335,CA,5.3,75000.0,1910.0,150.0,117.0,Mortgage,112700.0,360,8.27,Refinance,0.703,Online,1048,P,617,11,3.0,36.0,27800.0,0.0,1,1,0,0,0.233
106586,584991,17,1,2022,Phone,REF8221,A01,3,1,1,1,26,70700.0,6.1,Full-time,Advanced,Married,1,5892.0,1284.29,76.77,0.231,0.2310144271570014,0.013,0.734,144304.4,144304.4,52295.6,1361.06,16332.72,0.04809052333804809,147704.4,4530.61,IL,5.3,65000.0,1450.0,107.0,88.0,Personal,3400.0,60,12.66,Medical,0.0,Online,1066,X,672,10,8.0,96.0,196600.0,0.0,2,2,0,0,0.37
106587,630719,22,6,2023,Email,REF2696,Active1,11,2,1,0,39,21400.0,4.0,Part-time,High School,Married,1,1783.33,205.54,549.0,0.423,0.4231065420560748,0.308,0.51,7497.0,7497.0,7203.0,754.54,9054.48,0.9532710280373832,27897.0,1028.7933333333333,IN,4.5,55000.0,1340.0,88.0,79.0,Personal,20400.0,48,13.17,Home Improvement,0.0,Online,1045,T,653,11,4.3,51.599999999999994,14700.0,0.0,2,2,0,0,0.244
106588,586864,10,5,2013,Email,REF9446,Active1,23,1,1,1,65,24900.0,0.4,Unknown,Graduate,Married,2,2075.0,645.01,2297.43,1.418,1.4180433734939757,1.107,0.588,27106.8,27106.8,18993.2,2942.44,35309.28,1.0401606425702812,53006.8,-867.44,CA,5.6,75000.0,1700.0,158.0,121.0,Personal,25900.0,12,11.69,Debt Consolidation,0.0,Online,1049,L,770,6,6.8,81.6,46100.0,0.0,1,1,0,0,0.314
106589,577121,19,1,2012,Email,REF0000,Active,7,2,1,1,40,36300.0,3.2,Unknown,Bachelor,Single,1,3025.0,1089.6,4114.22,1.72,1.7202710743801652,1.36,0.302,22801.0,22801.0,52699.0,5203.82,62445.84,13.465564738292011,511601.0,-2178.82,NY,4.8,72000.0,1900.0,149.0,126.0,Mortgage,488800.0,180,5.96,Home Purchase,0.882,Broker,1004,F,763,12,11.9,142.8,75500.0,0.0,1,1,0,0,0.269
106590,587546,11,0,2010,Phone,REF0000,A01,15,4,0,1,48,38400.0,5.2,Full-time,High School,Divorced,2,3200.0,285.49,984.13,0.397,0.39675625,0.308,0.378,19391.4,19391.4,31908.6,1269.62,15235.439999999999,0.9401041666666666,55491.4,1930.38,IL,5.2,65000.0,1490.0,101.0,89.0,Personal,36100.0,48,13.87,Home Improvement,0.0,Online,1068,C,693,6,4.9,58.800000000000004,51300.0,0.0,1,1,0,0,0.212
106591,607618,0,6,2010,Phone,REF0000,Active2,14,4,1,0,56,80100.0,8.7,Contract,Advanced,Married,0,6675.0,2485.55,1794.23,0.641,0.6411655430711611,0.269,0.194,12144.4,12144.4,50455.6,4279.78,51357.36000000001,5.121098626716604,422344.4,2395.2199999999993,TX,3.6,61000.0,1280.0,105.0,76.0,Mortgage,410200.0,360,3.29,Home Purchase,0.78,Online,1000,D,800,17,5.7,68.4,62600.0,0.0,3,3,0,0,0.388
106592,555984,4,4,2018,Email,REF0000,A01,8,2,1,1,48,129000.0,9.5,Self-employed,Graduate,Married,2,10750.0,639.62,252.0,0.083,0.08294139534883721,0.023,0.434,75819.8,75819.8,98880.2,891.62,10699.44,0.06511627906976744,84219.8,9858.38,FL,5.4,55000.0,1240.0,115.0,90.0,Unknown,8400.0,0,16.93,Revolving Credit,0.0,Online,1085,U,711,10,0.3,3.5999999999999996,174700.0,0.0,1,1,0,0,0.198
106593,562363,0,6,2017,Mail,REF0000,Active2,7,0,1,1,26,26200.0,3.9,Full-time,Bachelor,Single,1,2183.0,263.43,2244.83,1.149,1.1488213740458013,1.028,0.541,10765.9,10765.9,9134.1,2508.2599999999998,30099.119999999995,10.725190839694656,291765.9,-324.93,TX,3.8,61000.0,1620.0,103.0,93.0,Mortgage,281000.0,360,8.92,Home Purchase,0.748,Branch,997,L,675,6,8.0,96.0,19900.0,0.0,0,0,1,0,0.33
106594,544987,1,5,2020,Email,REF2856,Active,11,3,1,0,33,36300.0,1.0,Full-time,High School,Single,1,3025.0,971.7,1807.49,0.919,0.9187404958677686,0.598,0.574,60442.2,60442.2,44857.8,2779.19,33350.28,8.02754820936639,351842.2,245.81,MI,5.7,57000.0,1170.0,96.0,80.0,Mortgage,291400.0,360,6.32,Refinance,0.877,Broker,1078,O,679,4,15.0,180.0,105300.0,0.0,2,2,0,0,0.284
106595,591365,2,6,2014,Email,REF0000,Active3,5,0,1,1,18,25600.0,0.7,Full-time,Some College,Single,1,2133.0,852.1,285.97,0.533,0.5334703125,0.134,0.188,14325.6,14325.6,61874.4,1138.0700000000002,13656.840000000002,0.3359375,22925.6,995.26,TN,4.5,53000.0,1340.0,105.0,78.0,Personal,8600.0,36,12.08,Debt Consolidation,0.0,Online,1069,C,690,7,0.0,0.0,76200.0,0.0,0,0,0,0,0.191
106596,644407,0,0,2021,Email,REF0000,Active2,11,2,0,1,48,29400.0,8.1,Full-time,Graduate,Married,3,2450.0,228.03,210.0,0.179,0.1787877551020408,0.086,0.764,24448.0,24448.0,7552.0,438.03,5256.36,0.23809523809523808,31448.0,2011.97,TX,4.2,61000.0,1420.0,108.0,78.0,Credit Card,7000.0,0,16.74,Revolving Credit,0.0,Online,1002,Y,739,9,3.4,40.8,32000.0,0.0,1,1,0,0,0.344
106597,553564,9,1,2011,Phone,REF0000,Active1,14,1,1,1,44,57800.0,6.4,Full-time,Graduate,Married,3,4816.67,765.62,327.0,0.227,0.22684152249134945,0.068,0.47,54191.0,54191.0,61109.0,1092.62,13111.439999999999,0.18858131487889274,65091.0,3724.05,TX,3.7,61000.0,1610.0,102.0,78.0,Credit Card,10900.0,0,16.38,Revolving Credit,0.0,Direct Mail,1004,P,726,7,12.8,153.60000000000002,115300.0,0.0,1,1,0,0,0.297
106598,575589,7,2,2014,Phone,REF0000,Active1,7,2,1,1,32,31400.0,6.0,Full-time,Some College,Married,2,2617.0,972.95,82.12,0.403,0.40321146496815297,0.031,0.536,19296.0,19296.0,16704.0,1055.07,12660.840000000002,0.07961783439490445,21796.0,1561.6,NC,4.2,54000.0,1070.0,108.0,88.0,Personal,2500.0,36,11.23,Debt Consolidation,0.0,Direct Mail,1050,L,671,10,2.5,30.0,36000.0,0.0,1,1,0,0,0.301
106599,632239,14,5,2017,Email,REF0000,Active1,6,2,0,1,40,62000.0,2.3,Full-time,Bachelor,Married,1,5167.0,862.14,1091.79,0.378,0.37817999999999996,0.211,0.349,59923.3,59923.3,111776.7,1953.93,23447.159999999996,3.1048387096774195,252423.3,3212.74,VA,3.9,74000.0,1640.0,119.0,98.0,Mortgage,192500.0,360,5.49,Refinance,0.742,Online,1081,K,712,7,7.0,84.0,171700.0,0.0,4,4,0,0,0.313
106600,576053,6,0,2013,Email,REF0000,Active,6,1,1,1,40,61200.0,8.6,Full-time,Some College,Divorced,1,5100.0,1370.92,1614.42,0.585,0.5853607843137255,0.317,0.673,41120.3,41120.3,19979.7,2985.34,35824.08,4.248366013071895,301120.3,2114.66,NJ,4.9,82000.0,1830.0,136.0,121.0,Mortgage,260000.0,360,6.33,Refinance,0.903,Broker,1014,G,717,7,15.2,182.39999999999998,61100.0,0.0,1,1,0,0,0.428
106601,588149,6,3,2021,Phone,REF0000,Active3,15,4,1,1,52,20000.0,10.3,Self-employed,Graduate,Divorced,0,1667.0,119.5,733.63,0.512,0.5118779999999999,0.44,0.446,6154.8,6154.8,7645.2,853.13,10237.56,1.355,33254.8,813.5366666666667,MA,4.4,81000.0,1760.0,154.0,134.0,Personal,27100.0,48,13.49,Medical,0.0,Branch,1093,P,712,6,21.7,260.4,13800.0,0.0,0,0,0,0,0.423
