age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,payment_to_income_ratio,credit_score,num_credit_accounts,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,credit_utilization,available_credit,loan_amount,loan_term,interest_rate,loan_to_value_ratio,total_debt_amount,monthly_free_cash_flow
43,43300.0,1.5,Self-employed,Graduate,Married,2,3608.0,679.37,771.86,0.402,0.214,776,4,0.0,1,1,0.45,79860.0,23400.0,36,11.52,0.0,88740.0,2157.1
37,38600.0,7.2,Full-time,High School,Married,2,3216.67,517.52,261.61,0.242,0.081,684,1,0.0,2,2,0.684,30746.8,9600.0,48,13.85,0.0,76153.2,2437.5366666666664
39,25900.0,9.4,Full-time,Graduate,Single,1,2158.0,671.75,845.3,0.703,0.392,729,6,0.0,0,0,0.196,65928.0,98900.0,180,6.2,0.754,114972.0,641.28
37,103000.0,0.7,Contract,Graduate,Married,2,8583.0,3425.15,1274.58,0.548,0.148,724,2,0.0,3,3,0.177,78431.9,26900.0,24,12.66,0.0,43768.1,3883.6
37,20000.0,4.2,Full-time,Some College,Married,2,1666.67,398.7,1093.14,0.895,0.656,632,11,0.0,3,3,0.389,12403.3,23000.0,24,12.97,0.0,30896.7,174.83
35,30600.0,9.9,Unknown,Graduate,Married,2,2550.0,446.96,420.0,0.34,0.165,676,11,0.0,1,1,0.359,32626.9,14000.0,0,17.65,0.0,32273.1,1683.04
47,55900.0,2.1,Contract,Advanced,Married,1,4658.33,554.46,135.0,0.148,0.029,751,11,0.0,2,2,0.577,18865.8,4500.0,0,17.37,0.0,30234.2,3968.87
32,34700.0,6.9,Full-time,Some College,Married,0,2892.0,563.4,508.78,0.371,0.176,693,16,0.0,2,2,0.264,54243.2,15100.0,36,13.0,0.0,34556.8,1819.4866666666667
28,22200.0,5.4,Full-time,Graduate,Single,2,1850.0,596.71,4312.91,2.654,2.331,616,6,0.0,3,3,0.606,12450.400000000001,599700.0,360,7.79,0.813,618849.6,-3059.62
40,20000.0,8.8,Full-time,Graduate,Single,1,1666.67,293.42,1460.19,1.052,0.876,681,17,0.0,3,3,0.481,9705.3,16400.0,12,12.4,0.0,25394.7,-86.94333333333338
38,26600.0,6.0,Full-time,Graduate,Married,0,2217.0,345.16,2062.83,1.086,0.931,715,17,0.0,0,0,0.095,27240.5,321000.0,360,6.66,0.771,323859.5,-191.32
32,22700.0,6.7,Contract,High School,Single,1,1891.67,143.51,602.78,0.395,0.319,671,11,0.0,1,1,0.355,15996.0,17900.0,36,12.96,0.0,26704.0,1145.3766666666668
55,91600.0,9.2,Full-time,Graduate,Married,1,7633.0,2548.92,378.0,0.383,0.05,762,15,0.0,0,0,0.379,122771.7,12600.0,0,16.25,0.0,87528.3,4706.413333333333
36,25300.0,5.3,Contract,Some College,Single,1,2108.0,571.34,1616.41,1.038,0.767,760,6,0.0,0,0,0.531,38786.3,202000.0,180,5.18,0.675,245913.7,-79.41666666666652
33,35500.0,4.6,Full-time,Bachelor,Single,2,2958.0,938.58,3136.82,1.378,1.06,695,15,0.0,0,0,0.469,34515.0,449500.0,360,7.48,0.737,479985.0,-1117.0666666666666
33,77300.0,5.9,Self-employed,Bachelor,Single,1,6442.0,1050.56,1555.73,0.405,0.242,695,6,0.0,2,2,0.53,28905.0,240600.0,360,6.72,0.859,273195.0,3835.376666666667
52,257900.0,4.6,Full-time,Bachelor,Married,1,21492.0,6648.09,2839.83,0.441,0.132,719,10,0.0,2,2,0.437,281500.0,413000.0,360,7.33,0.693,631500.0,12003.75
34,65300.0,6.0,Full-time,Bachelor,Married,0,5441.67,755.3,360.27,0.205,0.066,716,17,0.0,2,2,0.47,33443.0,13900.0,48,11.15,0.0,43557.0,4326.1
39,29500.0,3.4,Contract,Some College,Married,3,2458.0,230.13,204.08,0.177,0.083,701,7,0.0,0,0,0.604,11880.0,6300.0,36,10.27,0.0,24420.0,2024.12
28,30500.0,5.8,Part-time,Bachelor,Married,1,2541.67,250.19,2347.93,1.022,0.924,656,14,0.0,1,1,0.47,34609.0,352200.0,360,7.02,0.815,382891.0,-56.453333333333376
47,30400.0,1.5,Full-time,Some College,Married,0,2533.33,183.35,419.46,0.238,0.166,724,16,0.0,3,3,0.763,14954.699999999997,12700.0,36,11.61,0.0,60845.3,1930.5233333333335
32,20000.0,3.5,Full-time,Some College,Single,1,1667.0,453.51,159.0,0.368,0.095,640,8,0.0,2,2,0.31,13248.0,5300.0,0,18.48,0.0,11252.0,1054.16
66,20000.0,0.7,Contract,Advanced,Married,2,1666.67,541.22,3995.42,2.722,2.397,738,15,0.0,1,1,0.501,21956.0,479900.0,180,5.79,0.678,501944.0,-2869.97
40,55800.0,5.0,Self-employed,High School,Married,1,4650.0,1367.81,619.95,0.427,0.133,736,11,0.0,2,2,0.433,40824.0,18800.0,36,11.5,0.0,49976.0,2662.24
18,20000.0,0.7,Full-time,High School,Single,1,1666.67,347.17,1511.94,1.115,0.907,622,13,0.0,0,0,0.369,10159.1,215600.0,360,7.53,0.753,221540.9,-192.44
38,51500.0,6.5,Full-time,Bachelor,Married,1,4292.0,1213.69,171.0,0.323,0.04,720,10,0.0,1,1,0.485,32445.0,5700.0,0,19.3,0.0,36255.0,2906.98
43,53300.0,6.7,Full-time,Bachelor,Married,1,4441.67,1425.26,2994.82,0.995,0.674,749,17,0.0,3,3,0.969,5022.0,509300.0,360,5.82,0.909,666278.0,21.59
46,59700.0,3.0,Full-time,Some College,Married,0,4975.0,1363.04,381.0,0.351,0.077,775,6,0.0,4,4,0.24,49856.0,12700.0,0,16.38,0.0,28444.0,3230.96
48,91400.0,0.9,Full-time,Some College,Single,1,7617.0,496.28,189.0,0.09,0.025,710,12,0.0,1,1,0.21,120870.0,6300.0,0,19.05,0.0,38430.0,6931.39
41,37800.0,7.2,Full-time,Bachelor,Married,2,3150.0,609.42,178.25,0.25,0.057,705,8,0.0,3,3,0.499,34468.8,5400.0,36,11.57,0.0,39731.2,2362.33
58,23000.0,6.3,Full-time,High School,Divorced,2,1916.67,205.95,330.0,0.28,0.172,696,11,0.0,1,1,0.523,25758.0,11000.0,0,18.9,0.0,39242.0,1380.72
48,35500.0,1.9,Self-employed,Advanced,Married,1,2958.33,309.24,1431.6,0.588,0.484,769,12,0.0,1,1,0.762,25656.399999999994,267900.0,360,4.96,0.907,350043.6,1217.49
33,78900.0,3.9,Full-time,Graduate,Married,1,6575.0,807.99,1314.22,0.323,0.2,775,9,0.0,3,3,0.729,41056.5,242600.0,360,5.08,0.813,353043.5,4452.79
39,86400.0,9.2,Full-time,Bachelor,Married,1,7200.0,1360.7,183.0,0.214,0.025,654,2,0.0,3,3,1.0,0.0,6100.0,0,18.1,0.0,179000.0,5656.3
35,34100.0,5.2,Full-time,Graduate,Single,0,2841.67,279.57,240.0,0.183,0.084,724,6,0.0,1,1,0.388,20746.8,8000.0,0,18.99,0.0,21153.2,2322.1
50,31500.0,3.5,Full-time,High School,Married,0,2625.0,231.46,525.0,0.288,0.2,720,10,0.0,2,2,0.432,21243.2,17500.0,0,16.88,0.0,33656.8,1868.54
48,68100.0,8.3,Full-time,Advanced,Single,0,5675.0,1440.89,555.0,0.352,0.098,748,15,0.0,2,2,0.662,51240.8,18500.0,0,17.18,0.0,118859.2,3679.1099999999997
38,36700.0,3.2,Full-time,Some College,Single,0,3058.33,398.83,1041.89,0.471,0.341,690,12,0.0,4,4,0.357,34014.7,22000.0,24,12.61,0.0,40885.3,1617.6133333333335
51,63600.0,12.7,Full-time,Some College,Single,0,5300.0,1098.0,686.19,0.337,0.129,742,8,0.0,0,0,0.401,122675.2,26500.0,48,11.1,0.0,108624.8,3515.81
37,43400.0,4.8,Full-time,Bachelor,Married,2,3616.67,490.71,3328.13,1.056,0.92,629,11,0.0,1,1,0.474,38818.8,454000.0,360,7.99,0.847,488981.2,-202.17
37,31400.0,5.6,Full-time,Some College,Married,1,2616.67,198.49,402.0,0.229,0.154,683,4,0.0,1,1,0.403,13134.0,13400.0,0,18.37,0.0,22266.0,2016.18
37,60000.0,2.7,Full-time,Graduate,Married,3,5000.0,737.29,1128.61,0.373,0.226,740,7,0.0,2,2,0.115,64251.0,183300.0,360,6.25,0.856,191649.0,3134.1
31,32200.0,3.2,Full-time,High School,Single,0,2683.0,679.05,967.83,0.614,0.361,701,5,0.0,1,1,0.356,24729.6,153600.0,360,6.47,0.855,167270.4,1036.45
30,103800.0,10.1,Full-time,Some College,Married,1,8650.0,2515.7,1986.66,0.521,0.23,711,6,0.0,3,3,0.396,78701.2,353400.0,360,5.41,0.883,404998.8,4147.64
40,57300.0,7.7,Self-employed,Advanced,Married,3,4775.0,1264.85,1771.08,0.636,0.371,732,12,0.0,1,1,0.193,56086.5,290400.0,360,6.16,0.821,303813.5,1739.0700000000002
32,20800.0,7.0,Full-time,High School,Married,1,1733.0,132.85,900.93,0.596,0.52,646,0,0.0,2,2,0.656,10629.599999999999,26800.0,36,12.84,0.0,47070.4,699.55
38,71100.0,5.7,Self-employed,Advanced,Married,2,5925.0,696.04,1155.21,0.312,0.195,746,13,0.0,2,2,0.275,114405.0,177200.0,360,6.8,0.952,220595.0,4073.75
22,20000.0,4.5,Contract,High School,Single,0,1666.67,526.39,845.34,0.823,0.507,669,11,0.0,1,1,0.392,9545.6,31100.0,48,13.71,0.0,37254.4,294.94
38,58600.0,0.1,Part-time,Advanced,Single,1,4883.0,511.07,456.0,0.198,0.093,762,9,0.0,2,2,0.359,110123.8,15200.0,0,16.71,0.0,76876.2,3916.26
19,20000.0,1.4,Full-time,Bachelor,Married,0,1666.67,210.91,534.05,0.447,0.32,731,4,0.0,8,8,0.454,11083.8,24400.0,60,11.29,0.0,33616.2,921.71
44,42100.0,4.0,Full-time,High School,Married,1,3508.0,915.24,540.0,0.415,0.154,746,14,1.0,3,3,0.369,19687.2,18000.0,0,16.83,0.0,29512.8,2053.09
58,20000.0,3.1,Full-time,High School,Single,0,1667.0,598.53,105.0,0.422,0.063,700,19,0.0,2,2,0.467,26543.4,3500.0,0,18.61,0.0,26756.6,963.1366666666668
43,40000.0,3.2,Full-time,Bachelor,Married,1,3333.33,321.35,1094.31,0.425,0.328,733,14,0.0,1,1,0.327,31092.6,22900.0,24,13.52,0.0,38007.4,1917.67
21,20000.0,3.4,Full-time,High School,Single,0,1666.67,552.59,288.0,0.504,0.173,681,13,0.0,1,1,0.357,32150.0,9600.0,0,18.57,0.0,27450.0,826.08
37,34000.0,6.6,Full-time,High School,Married,0,2833.0,163.79,1585.5,0.617,0.56,746,16,0.0,0,0,0.582,37076.6,286800.0,360,5.26,0.878,338423.4,1084.0433333333335
26,26500.0,5.0,Full-time,Some College,Married,2,2208.33,301.85,86.37,0.176,0.039,656,11,0.0,3,3,0.559,12568.5,1800.0,24,13.94,0.0,17731.5,1820.11
49,67500.0,0.4,Full-time,Graduate,Single,0,5625.0,2123.52,1244.44,0.599,0.221,759,13,0.0,2,2,0.205,143418.0,276100.0,360,3.53,0.754,313082.0,2257.04
44,36500.0,2.4,Self-employed,Bachelor,Married,0,3041.67,1056.07,261.0,0.433,0.086,698,8,0.0,0,0,0.249,53095.7,8700.0,0,16.74,0.0,26304.3,1724.5966666666666
22,20000.0,5.2,Full-time,High School,Married,1,1666.67,420.81,3794.09,2.529,2.276,651,13,0.0,1,1,0.946,1771.2,546900.0,360,7.42,0.796,577928.8,-2548.2333333333336
45,57900.0,8.7,Full-time,High School,Married,1,4825.0,873.55,201.0,0.223,0.042,729,13,0.0,2,2,0.862,12240.600000000006,6700.0,0,18.33,0.0,83159.4,3750.45
28,31200.0,1.2,Full-time,Bachelor,Single,0,2600.0,790.21,90.0,0.339,0.035,777,12,0.0,1,1,0.199,63679.5,3000.0,0,17.11,0.0,18820.5,1719.79
51,52300.0,7.0,Self-employed,High School,Married,2,4358.33,1424.03,1766.78,0.732,0.405,738,8,0.0,2,2,0.469,50922.9,295000.0,360,5.99,0.573,339977.1,1167.52
30,31500.0,6.4,Full-time,Some College,Married,1,2625.0,301.98,21.0,0.123,0.008,699,0,1.0,1,1,0.36,41216.0,700.0,0,19.93,0.0,23884.0,2302.02
36,43100.0,0.9,Self-employed,Graduate,Single,2,3591.67,919.23,1147.36,0.575,0.319,777,13,0.0,0,0,0.758,27515.4,231300.0,360,4.32,0.878,317484.6,1525.08
45,61600.0,10.4,Full-time,Some College,Married,0,5133.0,1842.96,240.98,0.406,0.047,714,12,0.0,1,1,0.15,33575.0,11300.0,60,10.16,0.0,17225.0,3049.39
31,79900.0,3.4,Full-time,Graduate,Married,4,6658.0,824.55,1318.09,0.322,0.198,767,11,0.0,3,3,0.555,115967.0,304400.0,360,3.21,0.842,449033.0,4515.693333333333
49,86800.0,8.1,Self-employed,Some College,Married,2,7233.33,2448.58,2998.31,0.753,0.415,822,9,0.0,0,0,0.408,154985.6,511000.0,360,5.8,0.839,617814.4,1786.44
60,20000.0,12.2,Self-employed,High School,Divorced,0,1666.67,358.15,537.0,0.537,0.322,686,12,0.0,0,0,0.219,22961.4,17900.0,0,18.88,0.0,24338.6,771.52
47,38400.0,6.2,Full-time,Bachelor,Married,2,3200.0,745.31,1402.51,0.671,0.438,703,13,0.0,0,0,0.348,71263.6,29800.0,24,11.98,0.0,67836.4,1052.1800000000003
32,37300.0,1.2,Full-time,High School,Single,0,3108.33,1188.05,2922.5,1.322,0.94,691,2,0.0,1,1,0.45,26730.0,419200.0,360,7.47,0.866,441070.0,-1002.2166666666667
29,24200.0,7.5,Full-time,Graduate,Married,2,2017.0,210.53,345.0,0.275,0.171,655,2,0.0,1,1,0.556,27084.0,11500.0,0,18.06,0.0,45416.0,1461.14
33,44000.0,5.2,Unknown,Graduate,Married,1,3666.67,528.37,117.0,0.176,0.032,711,5,0.0,2,2,0.254,72287.4,3900.0,0,19.14,0.0,28512.6,3021.3
45,59000.0,13.1,Full-time,Some College,Married,1,4916.67,363.32,156.0,0.106,0.032,720,6,0.0,2,2,0.429,73659.0,5200.0,0,16.09,0.0,60541.0,4397.35
49,31800.0,7.5,Full-time,Bachelor,Single,1,2650.0,160.21,234.0,0.149,0.088,750,4,0.0,1,1,0.463,24702.0,7800.0,0,17.43,0.0,29098.0,2255.79
54,45000.0,6.5,Full-time,Graduate,Married,0,3750.0,1145.46,2360.93,0.935,0.63,742,15,0.0,2,2,0.226,37771.2,279600.0,180,6.01,0.9,290628.8,243.61000000000013
38,44900.0,8.4,Unknown,Bachelor,Married,1,3741.67,216.04,114.0,0.088,0.03,683,5,0.0,3,3,0.302,92764.2,3800.0,0,18.24,0.0,43935.8,3411.63
51,51200.0,7.8,Contract,Some College,Single,1,4266.67,1304.61,3149.73,1.044,0.738,750,3,0.0,0,0,0.221,84132.0,541500.0,360,5.72,0.87,565368.0,-187.67333333333318
47,24500.0,5.7,Part-time,Bachelor,Married,1,2042.0,782.95,360.0,0.56,0.176,716,13,0.0,1,1,0.664,19555.199999999997,12000.0,0,17.51,0.0,50644.8,898.72
34,31700.0,6.7,Unknown,Some College,Married,0,2641.67,1003.51,177.0,0.447,0.067,685,7,0.0,4,4,0.287,62316.2,5900.0,0,19.45,0.0,30983.8,1461.16
48,20700.0,1.7,Self-employed,Some College,Single,0,1725.0,460.22,1174.81,0.948,0.681,736,10,0.0,1,1,0.646,14974.2,189600.0,360,6.31,0.605,216925.8,89.97
30,44500.0,8.5,Full-time,Some College,Married,2,3708.33,677.83,93.0,0.208,0.025,695,7,0.0,2,2,0.447,22285.9,3100.0,0,19.88,0.0,21114.1,2937.5
20,20500.0,1.5,Unknown,High School,Single,1,1708.33,314.33,1134.73,0.848,0.664,648,0,0.0,2,2,0.628,14991.6,33500.0,36,13.37,0.0,58808.4,259.27
54,80800.0,6.0,Full-time,Bachelor,Married,2,6733.0,2397.64,420.7,0.419,0.062,749,13,0.0,1,1,0.583,104833.79999999999,16500.0,48,10.28,0.0,163066.2,3914.99
40,62800.0,2.2,Full-time,Bachelor,Married,2,5233.33,1135.7,1616.05,0.526,0.309,782,5,0.0,0,0,0.37,52920.0,292000.0,360,5.27,0.794,323080.0,2481.583333333333
52,89300.0,9.9,Full-time,Bachelor,Married,4,7441.67,868.68,748.4,0.217,0.101,757,16,0.0,5,5,0.28,87192.0,22500.0,36,12.1,0.0,56408.0,5824.59
40,63300.0,7.5,Full-time,Bachelor,Married,3,5275.0,2072.58,1556.81,0.688,0.295,679,10,0.0,2,2,0.547,45617.1,234000.0,360,7.0,0.799,289082.9,1645.61
36,33400.0,0.1,Unknown,High School,Married,3,2783.33,528.39,4008.13,1.63,1.44,708,9,0.0,0,0,0.461,54115.6,671400.0,360,5.96,0.81,717684.4,-1753.19
35,20000.0,9.7,Unknown,High School,Married,0,1666.67,640.23,427.16,0.64,0.256,614,4,0.0,1,1,0.583,11050.5,12800.0,36,12.33,0.0,28249.5,599.28
28,29700.0,10.5,Full-time,Some College,Single,2,2475.0,152.05,1180.61,0.538,0.477,626,6,0.0,1,1,0.571,19734.0,33600.0,36,15.96,0.0,59866.0,1142.3400000000001
22,20000.0,0.1,Full-time,Some College,Single,0,1666.67,187.41,108.0,0.177,0.065,665,7,0.0,1,1,0.328,32726.4,3600.0,0,20.0,0.0,19573.6,1371.2566666666667
29,45600.0,9.3,Full-time,Advanced,Divorced,1,3800.0,1376.76,1102.14,0.652,0.29,771,15,0.0,1,1,0.263,110844.8,23600.0,24,11.2,0.0,63155.2,1321.1
43,49700.0,5.0,Full-time,High School,Divorced,2,4141.67,472.46,2637.87,0.751,0.637,641,13,0.0,1,1,0.394,19513.2,291300.0,180,7.12,0.706,303986.8,1031.34
40,48500.0,7.2,Full-time,Graduate,Married,1,4042.0,477.29,1272.8,0.433,0.315,715,12,0.0,0,0,0.378,29296.2,222200.0,360,5.58,0.695,240003.8,2291.576666666667
38,43000.0,6.5,Full-time,High School,Married,0,3583.0,644.3,35.39,0.19,0.01,645,7,0.0,2,2,0.811,20506.5,1600.0,60,11.75,0.0,89593.5,2903.6433333333334
32,42700.0,0.7,Full-time,Some College,Married,2,3558.33,1386.77,1689.12,0.864,0.475,734,8,0.0,1,1,0.551,29409.5,311100.0,360,5.1,0.566,347190.5,482.44
52,122700.0,10.6,Full-time,Graduate,Single,0,10225.0,2158.16,1523.56,0.36,0.149,811,12,0.0,1,1,0.254,105484.4,32800.0,24,10.66,0.0,68715.6,6543.280000000001
38,32300.0,7.7,Self-employed,Some College,Married,1,2691.67,704.96,221.28,0.344,0.082,667,10,0.0,2,2,0.632,14720.0,10000.0,60,11.77,0.0,35280.0,1765.4266666666665
27,110900.0,9.0,Full-time,Bachelor,Married,1,9241.67,3483.01,36.0,0.381,0.004,716,6,0.0,0,0,0.547,60203.7,1200.0,0,17.83,0.0,73896.3,5722.656666666666
43,36600.0,2.7,Full-time,Some College,Married,0,3050.0,1013.38,2605.12,1.186,0.854,723,12,0.0,1,1,0.554,18910.4,525800.0,360,4.31,0.95,549289.6,-568.5
51,49100.0,3.1,Part-time,Graduate,Divorced,0,4091.67,1085.29,191.82,0.312,0.047,776,17,0.0,3,3,0.293,35137.9,5900.0,36,10.52,0.0,20462.1,2814.5566666666664
38,91700.0,4.0,Full-time,Bachelor,Single,1,7641.67,1947.26,213.0,0.283,0.028,720,10,0.0,0,0,0.195,103845.0,7100.0,0,17.34,0.0,32255.0,5481.406666666667
25,20000.0,6.1,Full-time,Some College,Divorced,1,1667.0,648.68,243.0,0.535,0.146,649,2,0.0,1,1,0.398,24862.6,8100.0,0,19.26,0.0,24537.4,774.99
33,78700.0,3.4,Full-time,Bachelor,Married,2,6558.33,2043.33,492.1,0.387,0.075,800,7,0.0,1,1,0.396,144537.2,15200.0,36,10.23,0.0,109962.8,4022.9
54,81200.0,0.4,Part-time,Advanced,Married,0,6766.67,2479.24,2167.47,0.687,0.32,820,7,0.0,1,1,0.169,215145.9,418400.0,360,4.69,0.792,462154.1,2119.96
50,25300.0,1.7,Contract,Graduate,Married,4,2108.0,454.74,324.0,0.369,0.154,737,20,0.0,0,0,0.308,34254.0,10800.0,0,17.91,0.0,26046.0,1329.59
46,45800.0,15.1,Full-time,Bachelor,Married,1,3816.67,890.5,586.02,0.387,0.154,743,12,0.0,0,0,0.313,59562.9,17900.0,36,11.0,0.0,45037.1,2340.15
41,42800.0,6.0,Self-employed,Some College,Single,0,3566.67,916.4,826.79,0.489,0.232,727,6,0.0,4,4,0.724,36790.8,99500.0,180,5.76,0.728,196009.2,1823.4766666666665
27,53300.0,8.3,Full-time,Some College,Married,4,4442.0,602.1,123.0,0.163,0.028,680,2,0.0,2,2,0.483,67675.3,4100.0,0,17.37,0.0,67324.7,3716.57
49,21300.0,7.6,Full-time,Bachelor,Married,2,1775.0,170.59,135.0,0.172,0.076,732,8,0.0,1,1,0.332,34402.0,4500.0,0,18.64,0.0,21598.0,1469.41
33,20000.0,6.0,Full-time,High School,Single,0,1666.67,474.18,556.4,0.618,0.334,662,9,0.0,1,1,0.471,10950.3,11800.0,24,12.17,0.0,21549.7,636.09
46,53500.0,5.2,Full-time,Bachelor,Divorced,0,4458.0,1613.95,44.16,0.372,0.01,703,10,0.0,2,2,0.432,57936.0,2000.0,60,11.67,0.0,46064.0,2800.22
42,44100.0,2.7,Contract,High School,Married,4,3675.0,802.03,2752.86,0.967,0.749,707,16,0.0,1,1,0.341,26360.0,479000.0,360,5.61,0.719,492640.0,120.11
43,71400.0,4.8,Self-employed,Bachelor,Married,3,5950.0,818.98,1814.04,0.443,0.305,763,13,0.0,1,1,0.643,22491.0,20400.0,12,12.16,0.0,60909.0,3316.98
22,20000.0,4.3,Full-time,High School,Single,0,1666.67,630.16,1172.72,1.082,0.704,655,14,0.0,2,2,0.476,7336.0,35000.0,36,12.61,0.0,41664.0,-136.21
46,132300.0,14.3,Full-time,Bachelor,Single,0,11025.0,1608.05,1163.81,0.251,0.106,755,4,0.0,0,0,0.388,100796.4,25100.0,24,10.48,0.0,89003.6,8253.14
19,21600.0,5.2,Full-time,Some College,Single,0,1800.0,624.71,270.0,0.497,0.15,692,10,0.0,0,0,0.315,9179.0,9000.0,0,17.85,0.0,13221.0,905.29
32,114000.0,3.9,Full-time,Graduate,Married,1,9500.0,2343.35,1792.34,0.435,0.189,777,15,0.0,2,2,0.486,87688.4,369600.0,360,4.13,0.883,452511.6,5364.31
31,20000.0,12.7,Full-time,Some College,Married,0,1666.67,385.97,198.0,0.35,0.119,663,14,0.0,2,2,0.162,12067.2,6600.0,0,19.25,0.0,8932.8,1082.7
32,51900.0,6.3,Unknown,Advanced,Married,2,4325.0,1700.24,992.9,0.623,0.23,714,1,0.0,1,1,0.557,57722.9,164900.0,360,6.04,0.869,237477.1,1631.8600000000001
32,44500.0,8.6,Full-time,Some College,Single,1,3708.33,1429.84,360.0,0.483,0.097,706,0,0.0,0,0,0.47,42824.0,12000.0,0,17.67,0.0,49976.0,1918.49
40,69100.0,4.1,Full-time,Advanced,Married,3,5758.33,1107.94,1948.4,0.531,0.338,782,11,0.0,1,1,0.198,111638.4,366700.0,360,4.91,0.909,394261.6,2701.99
59,60400.0,3.9,Contract,Bachelor,Married,2,5033.33,1442.27,333.0,0.353,0.066,773,10,0.0,2,2,0.609,35190.0,11100.0,0,15.7,0.0,65910.0,3258.06
46,37400.0,8.2,Self-employed,Bachelor,Single,0,3116.67,456.52,1412.13,0.6,0.453,710,15,0.0,5,5,0.626,15820.2,278700.0,360,4.5,0.777,305179.8,1248.0166666666664
58,21900.0,5.8,Full-time,Bachelor,Married,2,1825.0,164.15,665.02,0.454,0.364,702,7,0.0,0,0,0.293,41713.0,7400.0,12,14.17,0.0,24687.0,995.83
38,58500.0,7.2,Contract,Graduate,Married,0,4875.0,722.99,1150.86,0.384,0.236,730,15,0.0,0,0,0.844,22854.0,24100.0,24,13.45,0.0,147746.0,3001.15
45,47900.0,6.2,Full-time,Graduate,Married,0,3991.67,930.88,1205.25,0.535,0.302,783,7,0.0,4,4,0.171,34320.6,216800.0,360,5.31,0.824,223879.4,1855.54
43,26400.0,4.5,Full-time,Bachelor,Married,0,2200.0,118.38,24.0,0.065,0.011,731,11,0.0,2,2,0.586,29062.800000000003,800.0,0,17.49,0.0,41937.2,2057.62
43,20000.0,1.7,Full-time,High School,Married,1,1666.67,565.18,479.72,0.627,0.288,684,6,0.0,1,1,0.719,8177.0999999999985,14600.0,36,11.25,0.0,35522.9,621.7666666666667
20,40200.0,2.7,Contract,Some College,Single,1,3350.0,277.14,522.78,0.239,0.156,722,7,0.0,2,2,0.467,32246.5,89000.0,360,5.81,0.817,117253.5,2550.08
51,60900.0,5.7,Self-employed,Bachelor,Married,0,5075.0,1309.72,620.36,0.38,0.122,771,3,0.0,1,1,0.449,28707.1,23400.0,48,12.36,0.0,46792.9,3144.92
27,32500.0,9.1,Full-time,Some College,Married,4,2708.33,789.59,291.0,0.399,0.107,685,10,0.0,4,4,0.366,56235.8,9700.0,0,18.7,0.0,42164.2,1627.74
33,38100.0,7.3,Self-employed,Bachelor,Single,1,3175.0,864.43,2127.44,0.942,0.67,705,10,0.0,1,1,0.216,50332.8,353700.0,360,6.03,0.7,367567.2,183.13
49,25600.0,2.0,Full-time,Some College,Married,0,2133.33,294.49,692.3,0.463,0.325,723,12,0.0,0,0,0.393,45525.0,21000.0,36,11.48,0.0,50475.0,1146.54
41,55400.0,5.1,Full-time,Bachelor,Single,1,4617.0,1471.8,319.46,0.388,0.069,751,10,0.0,1,1,0.642,26348.8,6800.0,24,11.8,0.0,54051.2,2825.4066666666668
41,26400.0,6.7,Full-time,High School,Married,0,2200.0,533.12,802.29,0.607,0.365,704,9,1.0,4,4,0.305,21545.0,9000.0,12,12.63,0.0,18455.0,864.59
24,20000.0,5.3,Full-time,Some College,Single,0,1667.0,245.46,1013.18,0.755,0.608,712,8,0.0,2,2,0.693,9117.9,21400.0,24,12.58,0.0,41982.1,408.02666666666687
22,33900.0,3.2,Full-time,Bachelor,Single,0,2825.0,1059.56,649.04,0.605,0.23,696,7,0.0,4,4,0.498,21887.2,96000.0,360,7.16,0.777,117712.8,1116.4
39,51500.0,6.0,Full-time,Graduate,Single,2,4291.67,536.21,383.22,0.214,0.089,724,11,0.0,3,3,0.552,32300.8,14700.0,48,11.46,0.0,54499.2,3372.24
25,47200.0,7.9,Full-time,High School,Single,0,3933.0,1521.07,315.0,0.467,0.08,675,4,0.0,1,1,0.759,7013.0999999999985,10500.0,0,17.41,0.0,32586.9,2097.2633333333333
20,20000.0,2.0,Self-employed,High School,Single,0,1667.0,563.42,2005.55,1.541,1.203,693,8,0.0,3,3,0.264,39081.6,327800.0,360,6.19,0.951,341818.4,-902.3
47,44600.0,6.4,Full-time,Graduate,Divorced,3,3717.0,1400.12,929.24,0.627,0.25,763,13,0.0,3,3,0.42,36946.0,144600.0,360,6.66,0.751,171354.0,1387.31
37,36300.0,1.4,Full-time,Bachelor,Married,2,3025.0,285.75,583.41,0.287,0.193,754,11,0.0,1,1,0.851,8224.800000000003,23200.0,48,9.55,0.0,70175.2,2155.84
36,53700.0,8.2,Full-time,Bachelor,Single,1,4475.0,302.12,1952.92,0.504,0.436,717,5,0.0,3,3,0.614,56240.2,222500.0,180,6.62,0.709,311959.8,2219.96
36,29700.0,4.6,Contract,High School,Married,3,2475.0,884.01,502.55,0.56,0.203,669,12,0.0,2,2,0.515,39915.5,10600.0,24,12.72,0.0,52984.5,1088.44
28,57800.0,5.6,Contract,Advanced,Married,2,4817.0,1370.93,752.19,0.441,0.156,705,0,0.0,2,2,0.497,30079.4,105400.0,360,7.71,0.837,135120.6,2693.55
37,20000.0,4.3,Full-time,Some College,Married,2,1667.0,549.97,417.53,0.58,0.251,773,9,0.0,2,2,0.588,16438.8,86100.0,360,4.13,0.65,109561.2,699.17
